Date,HDFCBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,TCS.NS,^NSEI
2018-01-24,456.7558288574219,476.41302490234375,197.052978515625,1243.09619140625,426.8668212890625,1303.560546875,11086.0
2018-01-25,460.7922058105469,472.234619140625,196.91293334960938,1256.669921875,426.6679992675781,1281.571533203125,11069.650390625
2018-01-29,466.55517578125,475.247802734375,192.99217224121094,1270.3765869140625,426.049560546875,1313.517578125,11130.400390625
2018-01-30,465.5869445800781,470.3262023925781,192.67709350585938,1268.55810546875,419.8211364746094,1294.6290283203125,11049.650390625
2018-01-31,467.9667663574219,462.130126953125,190.01663208007812,1256.669921875,424.63604736328125,1277.9989013671875,11027.7001953125
2018-02-01,464.57196044921875,459.86016845703125,192.74716186523438,1291.3580322265625,416.9278259277344,1288.7781982421875,11016.900390625
2018-02-02,454.5043029785156,459.31781005859375,192.7821502685547,1255.7384033203125,399.47943115234375,1294.9578857421875,10760.599609375
2018-02-05,446.5364990234375,457.28887939453125,195.5126953125,1209.7833251953125,398.50762939453125,1274.241455078125,10666.5498046875
2018-02-06,442.5583801269531,445.0551452636719,191.48690795898438,1200.37939453125,394.0682373046875,1230.736572265625,10498.25
2018-02-07,436.95880126953125,445.57757568359375,192.64212036132812,1183.2568359375,395.0841979980469,1213.407958984375,10476.7001953125
2018-02-08,438.8602294921875,455.7019348144531,191.90699768066406,1195.3668212890625,399.5677795410156,1221.271728515625,10576.849609375
2018-02-09,431.5224304199219,445.61761474609375,189.9816131591797,1179.264892578125,396.6082458496094,1220.2451171875,10454.9501953125
2018-02-12,437.85699462890625,443.0664367675781,188.93138122558594,1198.1171875,404.40478515625,1218.4383544921875,10539.75
2018-02-14,439.3735656738281,441.03753662109375,186.58595275878906,1207.609619140625,412.4221496582031,1195.6484375,10500.900390625
2018-02-15,439.0819396972656,447.7470397949219,187.70614624023438,1197.9840087890625,413.3056335449219,1201.41796875,10545.5
2018-02-16,438.31201171875,453.21099853515625,186.55093383789062,1178.5107421875,406.966796875,1204.374755859375,10452.2998046875
2018-02-19,438.2186279296875,454.6975402832031,184.90562438964844,1149.32275390625,409.4846496582031,1200.4940185546875,10378.400390625
2018-02-20,434.7188720703125,456.78668212890625,184.31051635742188,1144.9757080078125,406.8784484863281,1209.178466796875,10360.400390625
2018-02-21,433.36566162109375,460.98516845703125,187.77618408203125,1138.055908203125,410.5227355957031,1249.2344970703125,10397.4501953125
2018-02-22,432.3856201171875,466.3486633300781,187.00604248046875,1146.2178955078125,408.3140563964844,1252.4786376953125,10382.7001953125
2018-02-23,438.7669982910156,464.2996520996094,188.3712921142578,1154.8233642578125,412.68719482421875,1262.990966796875,10491.0498046875
2018-02-26,445.9998474121094,457.44964599609375,186.62095642089844,1192.572265625,414.65289306640625,1244.8819580078125,10582.599609375
